BatchNumber,TrayNumber,FlyID,LineNumber,Sex,n_Week1Day1,rBias_Week1Day1,n_Week1Day2,rBias_Week1Day2,n_Week1Day3,rBias_Week1Day3,n_Week2Day1,rBias_Week2Day1,n_Week2Day2,rBias_Week2Day2,n_Week2Day3,rBias_Week2Day3,n_Week3Day1,rBias_Week3Day1,n_Week3Day2,rBias_Week3Day2,n_Week3Day3,rBias_Week3Day3
3,1,59,426,0,598,0.35678391959799,350,0.306590257879656,359,0.26536312849162,519,0.355212355212355,766,0.320261437908497,537,0.326492537313433,303,0.423841059602649,477,0.430672268907563,631,0.387301587301587
3,1,60,426,0,678,0.465288035450517,524,0.604206500956023,487,0.569958847736626,582,0.469879518072289,548,0.488117001828154,545,0.514705882352941,502,0.439121756487026,695,0.546109510086455,690,0.687953555878084
3,1,61,426,0,707,0.451841359773371,671,0.486567164179104,2,1,387,0.580310880829015,410,0.39119804400978,353,0.497159090909091,372,0.630727762803235,-1,NaN,-1,NaN
3,1,62,426,0,600,0.545909849749583,1051,0.6,-1,NaN,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN,3,0.5
3,1,63,426,0,138,0.635036496350365,432,0.672853828306265,369,0.605978260869565,578,0.518197573656846,436,0.632183908045977,367,0.69672131147541,458,0.531728665207877,564,0.422735346358792,5,0.5
3,1,64,426,0,740,0.468200270635995,463,0.415584415584416,351,0.46,628,0.623604465709729,-1,NaN,2,1,-1,NaN,-1,NaN,6,0.4
3,1,65,426,0,458,0.814004376367615,607,0.537953795379538,293,0.647260273972603,507,0.66798418972332,599,0.48494983277592,588,0.424190800681431,628,0.328548644338118,-1,NaN,9,0.375
3,1,66,426,0,788,0.529860228716646,573,0.391608391608392,432,0.424593967517401,706,0.502127659574468,367,0.494535519125683,455,0.480176211453745,-1,NaN,-1,NaN,2,1
3,1,67,426,0,903,0.498891352549889,1,NaN,1,NaN,0,NaN,-1,NaN,1,NaN,-1,NaN,-1,NaN,12,0.545454545454545
3,1,68,426,0,-1,NaN,0,NaN,1,NaN,0,NaN,-1,NaN,1,NaN,-1,NaN,-1,NaN,0,NaN
3,1,69,426,0,92,0.450549450549451,225,0.491071428571429,245,0.463114754098361,714,0.38148667601683,420,0.436754176610979,294,0.324232081911263,671,0.459701492537313,736,0.386394557823129,356,0.701408450704225
3,1,70,426,0,542,0.404805914972274,395,0.380710659898477,330,0.39209726443769,870,0.362485615650173,622,0.359098228663446,578,0.417677642980936,847,0.332151300236407,486,0.529896907216495,723,0.404432132963989
3,1,71,426,0,235,0.179487179487179,530,0.368620037807183,358,0.403361344537815,712,0.327707454289733,643,0.425233644859813,609,0.375,371,0.332432432432432,-1,NaN,2,1
3,1,72,426,0,279,0.586330935251799,304,0.603960396039604,341,0.685294117647059,723,0.583102493074792,820,0.592185592185592,527,0.570342205323194,588,0.504258943781942,859,0.592074592074592,722,0.635228848821082
3,1,73,426,1,745,0.532258064516129,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,74,426,1,497,0.439516129032258,310,0.368932038834951,279,0.471223021582734,711,0.577464788732394,518,0.504835589941973,630,0.476947535771065,840,0.481525625744934,-1,NaN,4,0.666666666666667
3,1,75,426,1,156,0.548387096774194,247,0.617886178861789,226,0.444444444444444,211,0.566666666666667,167,0.692771084337349,297,0.706081081081081,491,0.630612244897959,-1,NaN,27,0.5
3,1,76,426,1,782,0.379001280409731,453,0.365044247787611,595,0.378787878787879,1223,0.397708674304419,-1,NaN,0,NaN,-1,NaN,-1,NaN,4,0.666666666666667
3,1,77,426,1,706,0.524822695035461,1282,0.443403590944575,881,0.578409090909091,760,0.615283267457181,709,0.594632768361582,625,0.559294871794872,684,0.600292825768668,799,0.582706766917293,2,0
3,1,78,426,1,873,0.518348623853211,0,NaN,0,NaN,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN,0,NaN
3,1,79,426,1,1570,0.544295729764181,1602,0.638351030605871,986,0.294416243654822,915,0.445295404814004,733,0.355191256830601,872,0.486796785304248,1059,0.321361058601134,-1,NaN,5,0.75
3,1,80,426,1,1085,0.351476014760148,693,0.302023121387283,1126,0.704,1159,0.715889464594128,1358,0.625644804716286,1211,0.54297520661157,1049,0.562977099236641,1198,0.264828738512949,642,0.21216848673947
3,1,81,426,1,1989,0.585010060362173,1048,0.472779369627507,764,0.307994757536042,798,0.559598494353827,944,0.39236479321315,872,0.428243398392652,892,0.333333333333333,924,0.418201516793066,1069,0.49812734082397
3,1,82,426,1,854,0.433763188745604,1061,0.40188679245283,1038,0.526518804243009,1287,0.664852255054432,1254,0.615323224261772,1024,0.670576735092864,719,0.545961002785515,990,0.372093023255814,0,NaN
3,1,83,426,1,1260,0.525019857029388,960,0.644421272158498,994,0.532729103726083,848,0.609208972845336,1026,0.507317073170732,1218,0.456039441248973,-1,NaN,-1,NaN,-1,NaN
3,1,84,426,1,83,0.548780487804878,185,0.570652173913043,190,0.492063492063492,406,0.530864197530864,506,0.530693069306931,508,0.49112426035503,581,0.427586206896552,685,0.432748538011696,789,0.403553299492386
3,1,85,426,1,783,0.534526854219949,676,0.53037037037037,290,0.290657439446367,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,86,426,1,413,0.463592233009709,239,0.478991596638655,246,0.387755102040816,230,0.537117903930131,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,87,426,1,967,0.515527950310559,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,88,426,1,546,0.477064220183486,368,0.4141689373297,826,0.522424242424242,667,0.522522522522523,660,0.417298937784522,383,0.43979057591623,-1,NaN,-1,NaN,-1,NaN
3,1,89,426,1,131,0.738461538461539,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,90,0,1,776,0.592258064516129,1002,0.373626373626374,1144,0.398075240594926,987,0.400608519269777,741,0.395945945945946,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,91,0,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,92,0,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,93,0,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,94,0,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,95,0,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,96,0,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,2,1,819,0,296,0.566101694915254,60,0.627118644067797,20,0.473684210526316,128,0.700787401574803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,2,819,0,92,0.373626373626374,134,0.428571428571429,313,0.471153846153846,379,0.582010582010582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,3,819,0,28,0.333333333333333,31,0.466666666666667,6,0.4,400,0.293233082706767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,4,819,0,115,0.350877192982456,41,0.525,6,0.6,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,5,819,0,64,0.492063492063492,13,0.5,9,0.5,315,0.512738853503185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,6,819,0,89,0.465909090909091,74,0.479452054794521,5,0.75,259,0.589147286821705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,7,819,0,28,0.592592592592593,10,0.333333333333333,13,0.416666666666667,392,0.414322250639386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,8,819,0,81,0.5,67,0.46969696969697,12,0.181818181818182,61,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,9,819,0,75,0.527027027027027,44,0.488372093023256,49,0.604166666666667,397,0.570707070707071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,10,819,0,128,0.645669291338583,2,0,77,0.342105263157895,103,0.509803921568627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,11,819,0,52,0.607843137254902,43,0.619047619047619,24,0.478260869565217,477,0.649159663865546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,12,819,0,155,0.409090909090909,17,0.25,49,0.333333333333333,373,0.537634408602151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,13,819,0,379,0.394179894179894,133,0.545454545454545,269,0.458955223880597,558,0.418312387791741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,14,819,0,434,0.508083140877598,95,0.659574468085106,18,0.588235294117647,558,0.324955116696589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,15,819,0,131,0.669230769230769,88,0.67816091954023,4,0.333333333333333,150,0.657718120805369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,16,819,0,571,0.484210526315789,105,0.25,91,0.411111111111111,55,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,17,819,0,465,0.719827586206897,709,0.337570621468927,21,0.55,850,0.379269729093051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,18,819,0,144,0.496503496503497,41,0.55,42,0.390243902439024,200,0.50251256281407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,19,819,0,57,0.589285714285714,62,0.278688524590164,18,0.352941176470588,463,0.303030303030303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,20,819,0,183,0.379120879120879,87,0.476744186046512,6,0.6,403,0.808457711442786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,21,819,0,39,0.605263157894737,45,0.454545454545455,27,0.230769230769231,151,0.753333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,22,819,0,263,0.408396946564886,88,0.528735632183908,52,0.470588235294118,397,0.323232323232323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,23,819,0,410,0.743276283618582,157,0.538461538461538,0,NaN,43,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,24,819,0,70,0.449275362318841,39,0.5,20,0.210526315789474,67,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,25,819,0,33,0.375,17,0.875,12,0.545454545454545,439,0.5662100456621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,26,819,0,26,0.52,53,0.423076923076923,40,0.333333333333333,457,0.668859649122807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,27,819,0,159,0.481012658227848,197,0.270408163265306,48,0.446808510638298,264,0.311787072243346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,28,819,0,82,0.296296296296296,60,0.610169491525424,64,0.555555555555556,50,0.36734693877551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,29,819,0,28,0.148148148148148,76,0.533333333333333,8,0.285714285714286,298,0.505050505050505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,30,819,0,37,0.444444444444444,4,0.666666666666667,21,0.35,235,0.512820512820513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,31,819,1,404,0.483870967741935,495,0.390688259109312,-1,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,32,819,1,499,0.64859437751004,-1,NaN,-1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,33,819,1,3,0,8,0.571428571428571,2,1,331,0.784848484848485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,34,819,1,737,0.533967391304348,200,0.618090452261307,251,0.532,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,35,819,1,505,0.422619047619048,254,0.24901185770751,294,0.31740614334471,583,0.274914089347079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,36,819,1,138,0.664233576642336,52,0.450980392156863,17,0.5,129,0.65625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,37,819,1,141,0.364285714285714,18,0.470588235294118,7,0.333333333333333,470,0.601279317697228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,38,819,1,224,0.748878923766816,76,0.56,56,0.454545454545455,14,0.692307692307692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,39,819,1,107,0.358490566037736,20,0.473684210526316,4,0.666666666666667,304,0.419141914191419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,40,819,1,59,0.46551724137931,83,0.548780487804878,101,0.51,695,0.695965417867435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,41,819,1,457,0.495614035087719,-1,NaN,-1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,42,819,1,899,0.761692650334076,948,0.430834213305174,912,0.593852908891328,1048,0.545367717287488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,43,819,1,387,0.386010362694301,283,0.570921985815603,516,0.300970873786408,611,0.524590163934426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,44,819,1,104,0.543689320388349,11,0.5,9,0.625,365,0.335164835164835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,45,819,1,962,0.561914672216441,-1,NaN,-1,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,46,819,1,664,0.717948717948718,76,0.36,41,0.525,247,0.459349593495935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,47,819,1,67,0.454545454545455,34,0.393939393939394,28,0.296296296296296,62,0.442622950819672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,48,819,1,363,0.679558011049724,186,0.481081081081081,70,0.536231884057971,632,0.587955625990491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,49,208,0,825,0.712378640776699,282,0.829181494661922,227,0.65929203539823,302,0.554817275747508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,50,208,0,562,0.541889483065954,576,0.459130434782609,429,0.418224299065421,373,0.470430107526882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,51,208,0,887,0.521444695259594,779,0.61439588688946,873,0.684633027522936,59,0.482758620689655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,52,208,1,634,0.466034755134281,540,0.411873840445269,616,0.422764227642276,583,0.469072164948454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,53,208,1,101,0.41,45,0.431818181818182,61,0.466666666666667,520,0.516377649325626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,54,208,1,766,0.420915032679739,-1,NaN,-1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,55,208,1,14,0.615384615384615,0,NaN,0,NaN,174,0.473988439306358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,56,208,1,699,0.378223495702006,583,0.460481099656357,529,0.456439393939394,719,0.483286908077994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,57,208,1,582,0.526678141135972,583,0.43298969072165,337,0.473214285714286,259,0.534883720930233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,58,208,1,710,0.554301833568406,589,0.5,336,0.6,483,0.504149377593361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,59,208,1,544,0.497237569060773,328,0.467889908256881,329,0.347560975609756,357,0.491573033707865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,60,208,1,607,0.594059405940594,302,0.53156146179402,411,0.453658536585366,211,0.561904761904762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,61,208,1,793,0.406565656565657,728,0.471801925722146,590,0.478777589134126,361,0.466666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,62,208,1,685,0.447368421052632,475,0.432489451476793,235,0.487179487179487,457,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,63,208,1,49,0.604166666666667,273,0.452205882352941,224,0.412556053811659,563,0.51779359430605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,64,208,1,638,0.507064364207221,863,0.488399071925754,341,0.511764705882353,531,0.505660377358491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,65,105,0,438,0.574370709382151,356,0.580281690140845,145,0.708333333333333,245,0.729508196721312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,66,105,0,601,0.528333333333333,373,0.473118279569892,32,0.419354838709677,183,0.587912087912088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,67,105,0,188,0.641711229946524,271,0.5,56,0.6,449,0.640625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,68,105,0,194,0.601036269430052,32,0.419354838709677,1,NaN,103,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,69,105,0,192,0.743455497382199,55,0.5,47,0.543478260869565,58,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,70,105,0,314,0.405750798722045,668,0.500749625187406,555,0.267148014440433,726,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,71,105,0,638,0.43171114599686,121,0.483333333333333,164,0.582822085889571,99,0.459183673469388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,72,105,0,167,0.542168674698795,420,0.463007159904535,96,0.421052631578947,457,0.445175438596491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,73,105,0,537,0.401119402985075,203,0.430693069306931,16,0.533333333333333,63,0.451612903225806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,74,105,0,83,0.585365853658537,91,0.433333333333333,30,0.517241379310345,38,0.837837837837838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,75,85,0,261,0.330769230769231,231,0.378260869565217,580,0.329879101899827,929,0.336206896551724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,76,85,0,385,0.6484375,798,0.435382685069009,877,0.565068493150685,1095,0.524680073126143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,77,85,0,767,0.651436031331593,805,0.460199004975124,581,0.394827586206897,973,0.741769547325103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,78,85,0,441,0.470454545454545,152,0.450331125827815,235,0.542735042735043,839,0.439140811455847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,79,85,0,304,0.518151815181518,863,0.603248259860789,411,0.458536585365854,706,0.704964539007092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,80,85,0,701,0.417142857142857,1392,0.541337167505392,734,0.500682128240109,1062,0.779453345900094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,81,85,1,613,0.40359477124183,1033,0.583333333333333,365,0.42032967032967,1064,0.335841956726246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,82,85,1,1360,0.566593083149375,1239,0.567043618739903,1097,0.588503649635037,751,0.494666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,83,85,1,1258,0.571996817820207,938,0.321237993596585,1102,0.490463215258856,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,84,85,1,557,0.464028776978417,-1,NaN,-1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,85,85,1,1433,0.534916201117318,6,0.6,0,NaN,574,0.469458987783595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,86,85,1,1366,0.18021978021978,1327,0.115384615384615,1029,0.352140077821012,790,0.405576679340938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,87,85,1,883,0.327664399092971,609,0.424342105263158,36,0.428571428571429,715,0.331932773109244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,88,85,1,769,0.46484375,388,0.475452196382429,603,0.425249169435216,631,0.60952380952381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,89,85,1,745,0.461021505376344,1275,0.558869701726845,491,0.579591836734694,1075,0.654562383612663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,90,85,1,1100,0.5950864422202,577,0.576388888888889,557,0.438848920863309,1142,0.460999123575811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,91,85,1,909,0.494493392070485,1465,0.543715846994536,804,0.470734744707347,1082,0.453283996299722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,92,85,1,124,0.333333333333333,699,0.435530085959885,394,0.498727735368957,1157,0.439446366782007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,93,85,1,739,0.525745257452574,574,0.554973821989529,21,0.6,1026,0.686829268292683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,94,85,1,940,0.516506922257721,16,0.6,232,0.489177489177489,1285,0.478971962616822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,95,85,1,498,0.680080482897384,-1,NaN,-1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,96,85,1,737,0.551630434782609,241,0.529166666666667,81,0.4875,708,0.487977369165488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,1,907,0,106,0.485714285714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,2,907,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,3,907,0,215,0.542056074766355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,4,907,0,18,0.529411764705882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,5,907,0,23,0.227272727272727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,6,907,0,13,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,7,907,0,300,0.311036789297659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,8,907,0,24,0.391304347826087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,9,907,0,203,0.420792079207921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,10,907,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,11,907,0,359,0.416201117318436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,12,907,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,13,907,0,491,0.357142857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,14,907,0,532,0.642184557438795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,15,907,0,264,0.44106463878327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,16,907,0,174,0.543352601156069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,17,907,0,32,0.419354838709677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,18,907,0,29,0.607142857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,19,907,0,285,0.552816901408451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,20,907,0,131,0.569230769230769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,21,907,0,258,0.474708171206226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,22,907,0,201,0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,23,907,0,381,0.513157894736842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,24,907,0,164,0.47239263803681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,25,907,0,77,0.407894736842105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
